numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort
1,0,99,24,0,0,55,60,54,4,1,0,0,1,56
0,0,100,22,0,0,44,57,43,12,0,0,0,1,54
4,0,98,26,0,2,51,59,50,7,2,0,2,0,59
0,0,100,19,0,0,54,61,53,8,0,0,0,1,61
2,0,99,43,0,0,50,50,49,2,1,0,1,0,50
0,0,100,18,0,1,62,64,61,3,0,0,0,3,46
0,0,100,33,0,0,63,63,62,1,0,0,0,0,35
19,0,90,17,0,1,46,52,34,12,10,0,9,5,46
21,0,90,23,0,0,49,49,28,13,10,0,10,2,37
0,0,100,35,0,0,35,63,16,8,0,0,0,2,63
2,0,99,36,0,0,36,62,26,10,1,0,1,1,62
0,0,100,30,0,0,36,62,25,7,0,0,0,0,62
0,1,100,38,0,1,41,57,36,9,0,1,0,2,57
0,0,100,25,0,0,66,66,65,1,0,0,0,1,66
4,4,96,26,0,7,66,32,24,15,4,4,3,1,28
0,0,100,60,0,0,60,58,57,2,0,0,0,1,38
8,0,96,46,0,0,45,56,44,6,4,0,4,3,28
8,0,96,44,0,0,44,54,15,8,4,0,4,1,51
2,0,98,57,0,0,72,26,7,21,2,0,1,1,26
1,1,99,43,0,1,63,35,18,16,1,1,0,1,23
0,0,100,37,0,0,51,64,50,7,0,0,0,1,64
0,0,100,42,0,0,47,64,46,8,0,0,0,7,57
5,0,96,42,0,0,58,40,24,19,4,0,1,5,39
4,0,98,28,0,10,53,45,17,13,2,0,2,2,41
5,2,95,19,0,3,57,41,40,11,5,2,4,4,41
0,2,100,21,0,3,53,45,42,10,0,2,0,2,38
0,0,100,3,0,0,65,65,64,1,0,0,0,1,65
1,8,99,24,0,11,72,26,11,23,1,8,0,3,12
0,0,100,5,0,0,65,65,64,1,0,0,0,0,65
10,1,95,20,0,1,43,55,36,8,5,1,5,1,55
14,0,93,27,0,0,46,52,23,11,7,0,7,4,35
22,0,89,25,0,0,49,49,35,14,11,0,11,2,39
2,0,99,33,0,0,55,65,54,6,1,0,1,1,65
0,0,100,13,0,0,63,65,62,5,0,0,0,0,65
0,0,100,40,0,0,46,52,43,9,0,0,0,4,52
2,3,99,36,0,5,70,28,8,30,1,3,1,6,24
2,0,99,25,0,0,31,67,30,6,1,0,1,5,62
4,0,98,40,0,2,44,54,15,9,2,0,2,4,32
4,2,98,24,0,10,45,53,13,26,2,2,2,2,47
0,0,100,28,0,11,52,58,51,7,0,0,0,3,56
2,0,99,41,0,2,58,61,57,3,1,0,1,1,32
0,0,100,46,0,0,63,65,62,3,0,0,0,0,65
0,0,100,47,0,2,60,64,59,4,0,0,0,1,64
4,0,98,27,0,11,48,50,40,11,2,0,2,9,40
0,2,100,25,0,3,43,60,42,9,0,2,0,2,57
10,0,95,29,0,0,47,51,20,11,5,0,5,2,44
6,0,97,46,0,0,45,53,10,10,3,0,3,10,34
8,0,96,38,0,0,45,53,19,14,4,0,4,13,29
6,0,97,39,0,0,42,56,14,11,3,0,3,1,50
8,1,96,34,0,7,51,47,8,16,4,1,4,3,33
2,2,99,31,0,9,43,55,16,22,1,2,1,1,55
2,0,99,31,0,3,51,62,50,5,1,0,1,1,56
